occurrenceID,basisOfRecord,continent,countryCode,country,locality,lat,lon,geodeticDatum,coordinateUncertaintyInMeters,verbatimScientificName,kingdom,phylum,class,order,family,scientificName,genus,specificEpithet,infraspecificEpithet,acceptedNameUsage,scientificNameAuthorship,matchType,iucnStatus,vernacularName,taxonRank,count,year,month,day,roadID,roadType,surveyType,roadLength,initialRoadLatitude,initialRoadLongitude,finalRoadLatitude,finalRoadLongitude,surveyPeriod,startYear,finalYear,firstMonthOfTheYear,lastMonthOfTheYear,surveyFrequency,associatedReferences,associatedReferenceID,URL,recordedBy,season,is_highway,predicted_count,future_risk_score,danger_index
3c7b409b-4fb0-452a-aac9-f42d68fd44ee,HumanObservation,Europe,RO,Romania,Sfânta Elena,44.664167,21.699444,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,2,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.66206,21.705185,44.665443,21.699082,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
5af28ddc-2385-441d-bdc3-7bc04bb1248a,HumanObservation,Europe,RO,Romania,Orșova,44.725556,22.366389,WGS84,30.0,Triturus cristatus,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Triturus cristatus,Triturus,cristatus,,"Triturus cristatus (Laurenti, 1768)","(Laurenti, 1768)",EXACT,LC,Great Crested Newt,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.727477,22.366965,44.724559,22.362917,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
f9e58b7f-50b4-4c84-9324-165b137a8213,HumanObservation,Europe,RO,Romania,Dubova,44.596111,22.2525,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.596818,22.252061,44.591709,22.254186,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
8c412bb9-0b9a-44b7-8c8a-9a9c9707f378,HumanObservation,Europe,RO,Romania,Eșelnița,44.678889,22.330833,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.68063,22.336835,44.677367,22.329403,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
fd25d18b-106f-42e8-80ed-544d70f30280,HumanObservation,Europe,RO,Romania,Sichevița,44.665556,21.779722,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.665576,21.784641,44.666242,21.777463,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
1d489790-d5fa-45b5-ba02-1e9e7e19e5a0,HumanObservation,Europe,RO,Romania,Eșelnița,44.678889,22.330833,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.68063,22.336835,44.677367,22.329403,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
13e3999b-673d-460e-b0fb-b1b4fe29cbb2,HumanObservation,Europe,RO,Romania,Sichevița,44.665556,21.779722,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.665576,21.784641,44.666242,21.777463,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
09fca7c0-9dd4-4389-b735-911e9c5fa420,HumanObservation,Europe,RO,Romania,Sichevița,44.665556,21.779722,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,2,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.665576,21.784641,44.666242,21.777463,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
1a2894a0-7157-4e6d-98f9-0dc0e1c4e4af,HumanObservation,Europe,RO,Romania,Dubova,44.596111,22.2525,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,2,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.596818,22.252061,44.591709,22.254186,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
f787991e-b370-409e-aa59-bbdc65043f4c,HumanObservation,Europe,RO,Romania,Berzasca,44.616667,22.008056,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,2,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.610916,22.005873,44.617366,22.00859,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
9c2e040d-3d55-4bc8-867b-6924f7e58a38,HumanObservation,Europe,RO,Romania,Dubova,44.596111,22.2525,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,2,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.596818,22.252061,44.591709,22.254186,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
658bcf74-58ea-4d32-9d57-088ac3e35407,HumanObservation,Europe,RO,Romania,Sfânta Elena,44.664167,21.699444,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.66206,21.705185,44.665443,21.699082,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
d9f3cb2c-c5f8-4228-9531-128b61287870,HumanObservation,Europe,RO,Romania,Eșelnița,44.678889,22.330833,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.68063,22.336835,44.677367,22.329403,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
a5322f9f-351a-41e1-9dcf-a147feb03ffa,HumanObservation,Europe,RO,Romania,Dubova,44.596111,22.2525,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,1,2020,1,,DN 57,paved (2 lanes),Systematic,0.5,44.596818,22.252061,44.591709,22.254186,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
0daadb8a-1b5a-4ba2-b4dc-750aad89a016,HumanObservation,Europe,RO,Romania,Dubova,44.596111,22.2525,WGS84,30.0,Rana temporaria,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana temporaria,Rana,temporaria,,"Rana temporaria Linnaeus, 1758","Linnaeus, 1758",EXACT,LC,European Common Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.596818,22.252061,44.591709,22.254186,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
b2e7c909-ae16-4bfe-9f26-578d34ee0fd9,HumanObservation,Europe,RO,Romania,Berzasca,44.616667,22.008056,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,2,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.610916,22.005873,44.617366,22.00859,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
0ba0f56f-f327-469e-82be-70a9bdf5fd0d,HumanObservation,Europe,RO,Romania,Eșelnița,44.678889,22.330833,WGS84,30.0,Hyla arborea,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla arborea,Hyla,arborea,,"Hyla arborea (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Japanese Treefrog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.68063,22.336835,44.677367,22.329403,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
94b2ca5c-7d72-4daf-9284-b5b0e1d2c622,HumanObservation,Europe,RO,Romania,Moldova Nouă,44.716389,21.660278,WGS84,30.0,Pelobates fuscus,Animalia,Chordata,Amphibia,Anura,Pelobatidae,Pelobates fuscus,Pelobates,fuscus,,"Pelobates fuscus (Laurenti, 1768)","(Laurenti, 1768)",EXACT,LC,Common Spadefoot,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.713482,21.661905,44.718445,21.65927,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
6cf1c5b5-4f87-4b66-94fa-71d231d7067e,HumanObservation,Europe,RO,Romania,Orșova,44.725556,22.366389,WGS84,30.0,Lissotriton vulgaris,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton vulgaris,Lissotriton,vulgaris,,"Lissotriton vulgaris (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Smooth Newt,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.727477,22.366965,44.724559,22.362917,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
41503411-ad8a-42ea-a3a1-b7141b2df477,HumanObservation,Europe,RO,Romania,Liubcova,44.648611,21.931944,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,3,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.647755,21.935635,44.649727,21.928933,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
4d25d652-c3bd-4db3-a3a4-9d592c4c072e,HumanObservation,Europe,RO,Romania,Sichevița,44.665556,21.779722,WGS84,30.0,Lissotriton vulgaris,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton vulgaris,Lissotriton,vulgaris,,"Lissotriton vulgaris (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Smooth Newt,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.665576,21.784641,44.666242,21.777463,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
ded1b9b3-66ca-4d59-9d43-39b4fdb024c9,HumanObservation,Europe,RO,Romania,Dubova,44.596111,22.2525,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.596818,22.252061,44.591709,22.254186,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
7614614a-8776-42f7-ba5b-8a9d78906346,HumanObservation,Europe,RO,Romania,Dubova,44.596111,22.2525,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.596818,22.252061,44.591709,22.254186,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
d8d37465-2838-4cbf-834d-61a13901743c,HumanObservation,Europe,RS,Serbia,Golubinje,44.584722,22.2525,WGS84,30.0,Rana dalmatina,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana dalmatina,Rana,dalmatina,,"Rana dalmatina Fitzinger, 1838","Fitzinger, 1838",EXACT,LC,Agile Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.596818,22.252061,44.591709,22.254186,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
e2cfe9f8-af25-45f5-a5e9-a7df9cd6d808,HumanObservation,Europe,RO,Romania,Liubcova,44.648611,21.931944,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,3,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.647755,21.935635,44.649727,21.928933,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
70cc0662-e25a-4b74-9641-2beb52ee91bb,HumanObservation,Europe,RO,Romania,Liubcova,44.648611,21.931944,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,3,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.647755,21.935635,44.649727,21.928933,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
53c89bef-96fb-4eb5-8195-000a5db5f18a,HumanObservation,Europe,RO,Romania,Moldova Nouă,44.716389,21.660278,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,2,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.713482,21.661905,44.718445,21.65927,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
3015628f-5a3c-43cb-95e7-223e8ef0139c,HumanObservation,Europe,RO,Romania,Eșelnița,44.678889,22.330833,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.68063,22.336835,44.677367,22.329403,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
cc0b4205-01bb-44bc-a23a-8498250e72ea,HumanObservation,Europe,RO,Romania,Sfânta Elena,44.664167,21.699444,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.66206,21.705185,44.665443,21.699082,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
9be7aa33-33a0-43de-a8d9-35518bafa213,HumanObservation,Europe,RO,Romania,Eșelnița,44.651389,22.300278,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.654187,22.300977,44.64913,22.299532,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
39ee58c7-a904-480f-922d-311709d99474,HumanObservation,Europe,RO,Romania,Sichevița,44.665556,21.779722,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,3,2020,1,,DN 57,paved (2 lanes),Systematic,0.5,44.665576,21.784641,44.666242,21.777463,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
55e3a9c6-3889-4d0b-8c0b-c21febbbcad3,HumanObservation,Europe,RO,Romania,Sfânta Elena,44.664167,21.699444,WGS84,30.0,Pelophylax ridibundus,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax ridibundus,Pelophylax,ridibundus,,"Pelophylax ridibundus (Pallas, 1771)","(Pallas, 1771)",EXACT,LC,Marsh Frog,species,3,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.66206,21.705185,44.665443,21.699082,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,6.786829463051593,6.786829463051593,67.86829463051592
d552deb7-5543-4781-ac63-5bf9dccab680,HumanObservation,Europe,IT,Italy,Garlate,45.810808,9.391678,WGS84,30.0,Salamandra salamandra,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Salamandra,salamandra,,"Salamandra salamandra (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,VU,Common Fire Salamander,species,1,2019,1,4.0,Via Galbiate,paved (1 lane),Opportunistic,,,,,,,,,,,,,,,"Manenti, R. | Falaschi, M. | Lapadula, S.",Winter,0,6.014996456311136,6.014996456311136,60.14996456311137
f91ac960-e42e-4e86-bcb6-5930b7ceb6a0,HumanObservation,Europe,RO,Romania,Dubova,44.5475,22.215,WGS84,30.0,Bufo bufo,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo bufo,Bufo,bufo,,"Bufo bufo (Linnaeus, 1758)","(Linnaeus, 1758)",EXACT,LC,Common Toad,species,1,2019,1,,DN 57,paved (2 lanes),Systematic,0.5,44.550677,22.21707,44.543968,22.212602,12.0,2019.0,2020.0,3.0,2.0,1/month,Covaciu-Marcov et al. 2022,58,https://doi.org/10.1553/ECO.MONT-14-1S4,"Covaciu-Marcov, S.-D. | Ferenți, S. | Cupșa, D. | Cicort-Lucaciu, A-Ș. | Pop, D.-R.",Winter,0,5.9482530739713315,5.9482530739713315,59.48253073971331
